StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q2
2023-08-30 16:33:16,2023-08-30 16:37:03,IP Address,65.112.8.57,100,227,True,2023-08-30 16:37:04,R_1pRKTuzemKSyYJA,,,,,42.3737,-71.1284,anonymous,EN,0.09,
2023-08-30 16:18:53,2023-08-30 16:38:04,Spam,65.112.8.19,100,1151,True,2023-08-30 16:38:05,R_2TKIAKehA9Zh6Ot,,,,,42.3737,-71.1284,anonymous,EN,0.09,
2023-08-30 16:34:05,2023-08-30 16:41:40,IP Address,65.112.8.56,100,455,True,2023-08-30 16:41:41,R_eCKSAJNmGpItNHr,,,,,42.3737,-71.1284,anonymous,EN,,9
2023-08-30 16:35:22,2023-08-30 16:42:27,Spam,65.112.8.56,100,425,True,2023-08-30 16:42:28,R_3n1nBcVQE6n8U3p,,,,,42.3737,-71.1284,anonymous,EN,,9
2023-08-30 15:55:47,2023-08-30 16:44:34,IP Address,65.112.8.55,100,2927,True,2023-08-30 16:44:34,R_2qD8RSB5ZGvmSAS,,,,,42.3737,-71.1284,anonymous,EN,0.09,
2023-08-30 16:48:47,2023-08-30 16:54:06,IP Address,172.58.220.192,100,318,True,2023-08-30 16:54:06,R_2yrdXrUTl4sMsQD,,,,,42.428,-71.0618,anonymous,EN,0.09,
2023-08-30 16:51:51,2023-08-30 16:59:18,IP Address,50.234.189.45,100,446,True,2023-08-30 16:59:18,R_307uQnzv3898c9s,,,,,42.3737,-71.1284,anonymous,EN,,20
2023-08-30 17:34:14,2023-08-30 17:38:09,IP Address,50.234.189.37,100,234,True,2023-08-30 17:38:09,R_12hA77Btz07SjgV,,,,,42.3287,-71.114,anonymous,EN,,7.16
2023-08-30 17:31:38,2023-08-30 17:42:15,IP Address,50.234.189.37,100,637,True,2023-08-30 17:42:16,R_3GiX0lV2FgpYSEC,,,,,42.3287,-71.114,anonymous,EN,,9.09
2023-08-30 17:33:32,2023-08-30 17:45:53,IP Address,50.234.189.37,100,740,True,2023-08-30 17:45:54,R_1gNFfy1HNWmCjKA,,,,,42.3287,-71.114,anonymous,EN,1,
2023-08-30 17:36:46,2023-08-30 17:51:58,IP Address,65.112.8.49,100,912,True,2023-08-30 17:51:59,R_3ML5Zsw9v371PIB,,,,,42.3737,-71.1284,anonymous,EN,,10
2023-08-30 18:04:06,2023-08-30 18:07:57,IP Address,24.63.71.122,100,230,True,2023-08-30 18:07:57,R_eKx84Gx5zwbUFjj,,,,,42.3907,-71.1349,anonymous,EN,0.2,
2023-08-30 18:06:40,2023-08-30 18:13:56,IP Address,50.234.189.47,100,436,True,2023-08-30 18:13:57,R_si1KgoO79kT6241,,,,,42.3737,-71.1284,anonymous,EN,,9.09
2023-08-30 18:08:59,2023-08-30 18:17:44,IP Address,50.234.189.47,100,524,True,2023-08-30 18:17:45,R_2WNXnksHnpslsXo,,,,,42.3737,-71.1284,anonymous,EN,0.9,
2023-08-30 18:17:29,2023-08-30 18:23:26,IP Address,130.44.168.31,100,356,True,2023-08-30 18:23:27,R_0OZPr86hylKeu0V,,,,,42.3996,-71.1246,anonymous,EN,,9.09
2023-08-30 18:28:38,2023-08-30 18:35:29,IP Address,50.234.189.37,100,410,True,2023-08-30 18:35:29,R_2U9EiOLky7d8Src,,,,,42.3287,-71.114,anonymous,EN,,9.09
2023-08-30 18:28:16,2023-08-30 18:42:40,IP Address,50.234.189.37,100,863,True,2023-08-30 18:42:40,R_3qVjRD6n9rQf5ra,,,,,42.3287,-71.114,anonymous,EN,0.7,
2023-08-30 18:37:56,2023-08-30 18:52:37,IP Address,50.234.189.45,100,880,True,2023-08-30 18:52:38,R_332smRramTh12WB,,,,,42.3737,-71.1284,anonymous,EN,,9.1
2023-08-30 18:56:18,2023-08-30 19:02:54,IP Address,50.234.189.37,100,396,True,2023-08-30 19:02:55,R_3g6pm3L0xXquV8p,,,,,42.3287,-71.114,anonymous,EN,,9
2023-08-30 19:11:44,2023-08-30 19:30:26,IP Address,50.234.189.47,100,1122,True,2023-08-30 19:30:27,R_3029uiXrbklVFkJ,,,,,42.3737,-71.1284,anonymous,EN,0.52,
2023-08-30 19:37:39,2023-08-30 19:39:45,IP Address,71.235.157.157,100,125,True,2023-08-30 19:39:45,R_xmiut7YL6dLqTFT,,,,,42.3737,-71.1284,anonymous,EN,,9
2023-08-30 07:49:56,2023-08-30 20:15:02,IP Address,50.234.189.45,100,44706,True,2023-08-30 20:15:03,R_OEfZUOZmYYbHgid,,,,,42.3737,-71.1284,anonymous,EN,0.93,
2023-08-30 20:21:08,2023-08-30 20:23:55,IP Address,50.234.189.42,100,166,True,2023-08-30 20:23:56,R_3iKjJu4qI4bgtGl,,,,,42.3737,-71.1284,anonymous,EN,0.9,
2023-08-30 20:43:17,2023-08-30 21:01:31,IP Address,50.234.189.45,100,1093,True,2023-08-30 21:01:31,R_3315bZxTk75mvkj,,,,,42.3737,-71.1284,anonymous,EN,,9
2023-08-30 20:57:06,2023-08-30 21:17:20,IP Address,50.234.189.45,100,1214,True,2023-08-30 21:17:21,R_1i9F8sQvOb5ZQRi,,,,,42.3737,-71.1284,anonymous,EN,0.09,
2023-08-30 21:20:12,2023-08-30 21:26:29,IP Address,73.68.14.138,100,377,True,2023-08-30 21:26:30,R_29uGQ4wjXBO2OWY,,,,,42.3912,-71.0882,anonymous,EN,0.8,
2023-08-30 21:42:17,2023-08-30 21:54:38,IP Address,107.115.17.26,100,740,True,2023-08-30 21:54:38,R_D9ah24nrjGcqe5z,,,,,41.8244,-71.408,anonymous,EN,0.09,
2023-08-30 23:54:47,2023-08-30 23:58:51,IP Address,50.234.189.43,100,243,True,2023-08-30 23:58:52,R_301abjU3kmS7y0C,,,,,42.3737,-71.1284,anonymous,EN,,9
2023-08-31 00:51:27,2023-08-31 00:55:31,IP Address,172.58.223.165,100,244,True,2023-08-31 00:55:32,R_3PY4DgmL95NmWtf,,,,,42.364,-71.0265,anonymous,EN,0.09,
2023-08-31 05:32:43,2023-08-31 05:43:15,IP Address,76.119.236.146,100,632,True,2023-08-31 05:43:16,R_6Sd2x80wmvrBN6x,,,,,42.3649,-71.0987,anonymous,EN,0.72,
2023-08-31 05:50:58,2023-08-31 05:52:51,IP Address,50.234.189.45,100,112,True,2023-08-31 05:52:51,R_3fNS5ZuiYkcZnQp,,,,,42.3737,-71.1284,anonymous,EN,,9
2023-08-31 07:15:44,2023-08-31 07:25:03,IP Address,65.112.8.21,100,559,True,2023-08-31 07:25:04,R_zTnQ7Te5XD2mxG1,,,,,42.3737,-71.1284,anonymous,EN,,9
2023-08-31 07:33:40,2023-08-31 07:39:44,IP Address,50.234.189.37,100,363,True,2023-08-31 07:39:45,R_1BVkXoIoeY7szlG,,,,,42.3287,-71.114,anonymous,EN,0.09,
2023-08-31 10:24:26,2023-08-31 10:33:02,IP Address,65.112.8.53,100,515,True,2023-08-31 10:33:02,R_TuBSptdSuqwR8Ix,,,,,42.3737,-71.1284,anonymous,EN,,80
2023-08-31 10:53:46,2023-08-31 10:58:56,IP Address,65.112.8.29,100,309,True,2023-08-31 10:58:57,R_YR2uX2A8yclCQiR,,,,,42.3737,-71.1284,anonymous,EN,,10
2023-08-31 10:10:17,2023-08-31 11:00:15,IP Address,65.112.8.51,100,2997,True,2023-08-31 11:00:15,R_2vj1rd3BEr13t4Y,,,,,42.3737,-71.1284,anonymous,EN,0.98,
2023-08-31 11:21:19,2023-08-31 11:21:28,IP Address,65.112.8.50,100,9,True,2023-08-31 11:21:28,R_2y2x69rm8VRfs9M,,,,,42.3737,-71.1284,anonymous,EN,0.9,
2023-08-31 14:13:07,2023-08-31 14:16:25,IP Address,50.234.189.44,100,197,True,2023-08-31 14:16:25,R_ZzbQyKRE6fid4Wd,,,,,42.3737,-71.1284,anonymous,EN,,20
2023-08-30 18:29:06,2023-08-30 18:36:39,IP Address,50.234.189.47,50,453,False,2023-09-06 18:36:40,R_2EH9Tb1P5L70WUN,,,,,,,anonymous,EN,,
2023-08-30 18:38:30,2023-08-30 18:40:15,IP Address,50.234.189.45,50,104,False,2023-09-06 18:40:17,R_25vaWWnc942G1fC,,,,,,,anonymous,EN,,
2024-09-03 11:12:05,2024-09-03 11:19:30,IP Address,65.112.8.49,100,445,True,2024-09-03 11:19:31,R_3nUAvIZJX3U0cVZ,,,,,42.3737,-71.1284,anonymous,EN,,9
2024-09-03 13:17:07,2024-09-03 13:19:44,IP Address,65.112.8.21,100,157,True,2024-09-03 13:19:45,R_3eODpExLAYJyhtB,,,,,42.3737,-71.1284,anonymous,EN,,10
2024-09-03 13:18:27,2024-09-03 13:21:38,IP Address,65.112.8.29,100,190,True,2024-09-03 13:21:38,R_60Jgw7WEQGRRyQr,,,,,42.3737,-71.1284,anonymous,EN,0.08,
2024-09-03 13:19:26,2024-09-03 13:24:11,IP Address,65.112.8.50,100,284,True,2024-09-03 13:24:11,R_6rTUEqhn2pV0qub,,,,,42.3737,-71.1284,anonymous,EN,0.98,
2024-09-03 13:20:13,2024-09-03 13:25:52,IP Address,65.112.8.22,100,339,True,2024-09-03 13:25:53,R_5KOcqCrpP3sShuH,,,,,42.3737,-71.1284,anonymous,EN,,9
2024-09-03 13:20:35,2024-09-03 13:29:55,IP Address,65.112.8.53,100,560,True,2024-09-03 13:29:55,R_70d8cE98gX9s4XX,,,,,42.3737,-71.1284,anonymous,EN,,9
2024-09-03 13:14:14,2024-09-03 13:30:56,IP Address,65.112.8.28,100,1001,True,2024-09-03 13:30:57,R_7qrqkMa87oaEjbh,,,,,42.3737,-71.1284,anonymous,EN,,9.09
2024-09-03 13:13:55,2024-09-03 13:32:43,IP Address,65.112.8.61,100,1128,True,2024-09-03 13:32:43,R_6uJgNDVa3MiIXcZ,,,,,42.3737,-71.1284,anonymous,EN,0.09,
2024-09-03 13:19:03,2024-09-03 13:33:23,IP Address,65.112.8.26,100,859,True,2024-09-03 13:33:23,R_35N7inDQflW6KG6,,,,,42.3737,-71.1284,anonymous,EN,,7.7
2024-09-03 13:19:23,2024-09-03 13:38:30,IP Address,65.112.8.61,100,1146,True,2024-09-03 13:38:30,R_7fl9szKNEpTRhdx,,,,,42.3737,-71.1284,anonymous,EN,0.09,
2024-09-03 13:29:28,2024-09-03 13:40:24,IP Address,65.112.8.21,100,656,True,2024-09-03 13:40:25,R_3dYai2yvLesZsUV,,,,,42.3737,-71.1284,anonymous,EN,0.09,
2024-09-03 13:32:37,2024-09-03 13:41:28,IP Address,65.112.8.61,100,531,True,2024-09-03 13:41:29,R_3ONQeyuFBehs49k,,,,,42.3737,-71.1284,anonymous,EN,0.09,
2024-09-03 13:19:42,2024-09-03 14:05:46,IP Address,65.112.8.27,100,2763,True,2024-09-03 14:05:46,R_6SpknZBB9whQJ7d,,,,,42.3737,-71.1284,anonymous,EN,,9
2024-09-03 13:54:36,2024-09-03 14:05:51,IP Address,143.244.44.169,100,675,True,2024-09-03 14:05:51,R_5qKB3Qf4SceLHON,,,,,40.7123,-74.0068,anonymous,EN,,9
2024-09-03 14:03:34,2024-09-03 14:06:55,IP Address,128.103.193.180,100,200,True,2024-09-03 14:06:56,R_1TMO8sZQcLnPuEM,,,,,42.3737,-71.1284,anonymous,EN,,9
2024-09-03 15:18:08,2024-09-03 15:20:28,IP Address,65.112.8.18,100,140,True,2024-09-03 15:20:29,R_6rJ8eKVM52rcsg3,,,,,42.3737,-71.1284,anonymous,EN,,9.09
2024-09-03 15:11:38,2024-09-03 15:27:50,IP Address,65.112.8.51,100,971,True,2024-09-03 15:27:50,R_3lhqOLDEmv62XNz,,,,,42.3737,-71.1284,anonymous,EN,0.56,
2024-09-03 15:34:39,2024-09-03 15:35:32,IP Address,45.134.79.132,100,52,True,2024-09-03 15:35:32,R_6upIdGRBrwEGQJ1,,,,,44.8412,-0.5806,anonymous,EN,,9
2024-09-03 15:45:27,2024-09-03 15:45:36,IP Address,65.112.8.17,100,9,True,2024-09-03 15:45:37,R_3GoDbhPZNfbOa5P,,,,,42.3737,-71.1284,anonymous,EN,,9.09
2024-09-03 15:29:55,2024-09-03 15:46:20,IP Address,65.112.8.17,100,985,True,2024-09-03 15:46:20,R_8yknzLDzpd5PLDW,,,,,42.3737,-71.1284,anonymous,EN,0.09,
2024-09-03 16:06:53,2024-09-03 16:24:41,IP Address,65.112.8.16,100,1068,True,2024-09-03 16:24:42,R_3uqWrLv4ZVUEDq8,,,,,42.3737,-71.1284,anonymous,EN,0.53,
2024-09-03 17:32:33,2024-09-03 17:35:45,IP Address,50.234.189.43,100,191,True,2024-09-03 17:35:45,R_6qUmMdBPZ88RnTz,,,,,42.3737,-71.1284,anonymous,EN,,9.1
2024-09-03 20:57:47,2024-09-03 20:59:45,IP Address,50.234.189.48,100,118,True,2024-09-03 20:59:46,R_6EcBRHhkyMGIApA,,,,,42.3737,-71.1284,anonymous,EN,,9
2024-09-04 09:06:48,2024-09-04 09:10:09,IP Address,65.112.8.17,100,200,True,2024-09-04 09:10:10,R_5hNqh4cSsvvSxaW,,,,,42.3737,-71.1284,anonymous,EN,,9
2024-09-04 09:02:47,2024-09-04 09:36:51,IP Address,65.112.8.29,100,2044,True,2024-09-04 09:36:52,R_3luegrArLRB3jR4,,,,,42.3737,-71.1284,anonymous,EN,0.09,
2024-09-04 10:00:38,2024-09-04 10:03:16,IP Address,65.112.8.55,100,157,True,2024-09-04 10:03:16,R_6zTR0YBiig3dKQj,,,,,42.3737,-71.1284,anonymous,EN,,9
2024-09-04 09:52:31,2024-09-04 10:04:23,IP Address,65.112.8.54,100,712,True,2024-09-04 10:04:24,R_5XnApPi3EChUb4s,,,,,42.3737,-71.1284,anonymous,EN,0.77,
2024-09-04 10:45:11,2024-09-04 10:50:04,IP Address,65.112.8.20,100,293,True,2024-09-04 10:50:05,R_1pEQOeoJx5ooQbT,,,,,42.3737,-71.1284,anonymous,EN,0.09,
2024-09-04 15:51:20,2024-09-04 16:44:46,IP Address,50.234.189.44,100,3205,True,2024-09-04 16:44:46,R_5Pvr7VXfEnV0lBg,,,,,42.3737,-71.1284,anonymous,EN,0.09,
2024-09-04 16:51:54,2024-09-04 16:54:52,IP Address,50.234.189.46,100,178,True,2024-09-04 16:54:52,R_3O45j9BmM4qr6WB,,,,,42.3737,-71.1284,anonymous,EN,0.9,
2024-09-04 16:50:26,2024-09-04 16:59:11,IP Address,50.234.189.46,100,525,True,2024-09-04 16:59:12,R_6EWNc7M3qdAsVwm,,,,,42.3737,-71.1284,anonymous,EN,,10
2024-09-04 17:27:31,2024-09-04 17:33:03,IP Address,50.234.189.46,100,332,True,2024-09-04 17:33:04,R_6vDcKRsrP46QICJ,,,,,42.3737,-71.1284,anonymous,EN,,9
2024-09-04 17:43:48,2024-09-04 17:47:27,IP Address,50.234.189.48,100,219,True,2024-09-04 17:47:28,R_6j0A65n0tMpVG7L,,,,,42.3737,-71.1284,anonymous,EN,0.09,
2024-09-04 17:31:37,2024-09-04 17:51:19,IP Address,50.234.189.46,100,1182,True,2024-09-04 17:51:19,R_7PYSm2ZUg8UniRV,,,,,42.3737,-71.1284,anonymous,EN,0.98,
2024-09-04 17:42:07,2024-09-04 18:05:29,IP Address,50.234.189.48,100,1402,True,2024-09-04 18:05:29,R_7nlandf1MgyhTzz,,,,,42.3737,-71.1284,anonymous,EN,,4
2024-09-04 18:06:49,2024-09-04 18:09:28,IP Address,24.91.152.190,100,159,True,2024-09-04 18:09:29,R_7KvBsxKplS5lB5v,,,,,42.3737,-71.1284,anonymous,EN,,20
2024-09-04 18:14:05,2024-09-04 18:16:32,IP Address,75.47.223.2,100,146,True,2024-09-04 18:16:32,R_5KxdKFdLSloljz8,,,,,42.3737,-71.1284,anonymous,EN,0.2,
2024-09-04 18:23:21,2024-09-04 18:28:39,IP Address,50.234.189.48,100,318,True,2024-09-04 18:28:40,R_3d7cV9B1J3UlMOj,,,,,42.3737,-71.1284,anonymous,EN,,9
2024-09-04 18:37:20,2024-09-04 18:43:15,IP Address,65.112.8.29,100,355,True,2024-09-04 18:43:16,R_7dBeDCpaCaqu3hK,,,,,42.3737,-71.1284,anonymous,EN,0.08,
2024-09-04 18:37:08,2024-09-04 18:43:38,IP Address,24.91.6.215,100,390,True,2024-09-04 18:43:38,R_3l68rbwMe0AP654,,,,,42.3737,-71.1284,anonymous,EN,0.09,
2024-09-04 18:47:11,2024-09-04 18:52:28,IP Address,73.38.70.167,100,316,True,2024-09-04 18:52:28,R_3m9UrJBvdELHgS7,,,,,42.3649,-71.0987,anonymous,EN,,9.09
2024-09-04 19:24:05,2024-09-04 19:28:14,IP Address,50.234.189.48,100,249,True,2024-09-04 19:28:15,R_59jVUkBHPt1A3kt,,,,,42.3737,-71.1284,anonymous,EN,0.9,
2024-09-04 19:25:16,2024-09-04 19:28:23,IP Address,50.234.189.48,100,186,True,2024-09-04 19:28:23,R_6GTBGRT36ssiTsZ,,,,,42.3737,-71.1284,anonymous,EN,,9.09
2024-09-04 19:26:42,2024-09-04 19:39:34,IP Address,50.234.189.48,100,771,True,2024-09-04 19:39:34,R_2cqqHpsmqsPbBrN,,,,,42.3737,-71.1284,anonymous,EN,0.09,
2024-09-04 19:33:05,2024-09-04 19:47:39,IP Address,76.119.6.145,100,873,True,2024-09-04 19:47:40,R_3INXJjHh7wJeW09,,,,,42.4188,-71.1557,anonymous,EN,0.07,
2024-09-04 19:51:43,2024-09-04 19:56:47,IP Address,75.216.34.39,100,303,True,2024-09-04 19:56:48,R_6f1PVODtYiWP0aF,,,,,42.3907,-71.1349,anonymous,EN,,9.1
2024-09-04 19:53:55,2024-09-04 19:59:01,IP Address,50.234.189.48,100,306,True,2024-09-04 19:59:02,R_31oXkn9Uc7TIU2v,,,,,42.3737,-71.1284,anonymous,EN,0.9,
2024-09-04 20:04:38,2024-09-04 20:04:47,IP Address,50.234.189.48,100,8,True,2024-09-04 20:04:47,R_1LCCTs2sEZeUMqv,,,,,42.3737,-71.1284,anonymous,EN,,9.09
2024-09-04 19:56:18,2024-09-04 20:04:49,IP Address,50.234.189.48,100,511,True,2024-09-04 20:04:49,R_5VEnvJWXqUEQrCh,,,,,42.3737,-71.1284,anonymous,EN,,9
2024-09-04 20:02:35,2024-09-04 20:10:08,IP Address,73.253.33.151,100,452,True,2024-09-04 20:10:09,R_32Q9noY8ZQWiA35,,,,,42.3649,-71.0987,anonymous,EN,0.09,
2024-09-04 20:08:17,2024-09-04 20:10:29,IP Address,73.100.2.163,100,132,True,2024-09-04 20:10:30,R_3HlTMJMnJAyl2Ex,,,,,42.3474,-71.1582,anonymous,EN,0.98,
2024-09-04 20:02:54,2024-09-04 20:13:43,IP Address,50.234.189.48,100,648,True,2024-09-04 20:13:44,R_7eaGF9MY3dc8p22,,,,,42.3737,-71.1284,anonymous,EN,,10
2024-09-04 20:25:44,2024-09-04 20:26:26,IP Address,65.112.8.18,100,42,True,2024-09-04 20:26:26,R_5DcssMsON7bi01e,,,,,42.3737,-71.1284,anonymous,EN,0.09,
2024-09-04 20:02:37,2024-09-04 20:27:05,IP Address,50.234.189.48,100,1468,True,2024-09-04 20:27:06,R_5zYbZu5AHarmYSd,,,,,42.3737,-71.1284,anonymous,EN,0.09,
2024-09-04 20:25:19,2024-09-04 20:29:02,IP Address,24.61.190.124,100,223,True,2024-09-04 20:29:02,R_7vEEaESyEQOavYZ,,,,,42.3474,-71.1582,anonymous,EN,,9.09
2024-09-04 20:32:30,2024-09-04 20:32:45,IP Address,50.234.189.43,100,14,True,2024-09-04 20:32:46,R_690oRe5rufhpYZG,,,,,42.3737,-71.1284,anonymous,EN,,9
2024-09-04 20:45:20,2024-09-04 20:48:43,IP Address,50.234.189.48,100,203,True,2024-09-04 20:48:44,R_5PvO2WD0UJAhmSv,,,,,42.3737,-71.1284,anonymous,EN,,10
2024-09-04 20:42:56,2024-09-04 20:49:59,IP Address,104.28.39.73,100,422,True,2024-09-04 20:49:59,R_3p5s1BNE3NvaxjP,,,,,42.7287,-71.1834,anonymous,EN,0.09,
2024-09-04 20:05:23,2024-09-04 20:52:15,IP Address,50.234.189.48,100,2811,True,2024-09-04 20:52:16,R_1eJ3E5sV8DteAJr,,,,,42.3737,-71.1284,anonymous,EN,0.09,
2024-09-04 20:47:11,2024-09-04 20:58:37,IP Address,73.38.6.238,100,685,True,2024-09-04 20:58:37,R_78YDRA17dh2Fx6x,,,,,42.3687,-71.0863,anonymous,EN,0.1,
2024-09-04 20:55:35,2024-09-04 21:00:43,IP Address,50.234.189.37,100,308,True,2024-09-04 21:00:43,R_50vmm9bZTXpEkPr,,,,,42.3737,-71.1284,anonymous,EN,0.09,
2024-09-04 20:59:39,2024-09-04 21:01:54,IP Address,50.234.189.43,100,134,True,2024-09-04 21:01:54,R_8ohgvYyP51jUr12,,,,,42.3737,-71.1284,anonymous,EN,,9
2024-09-04 21:07:09,2024-09-04 21:11:34,IP Address,73.38.70.167,100,265,True,2024-09-04 21:11:34,R_5pQFS93gnRQT6fE,,,,,42.3649,-71.0987,anonymous,EN,0.72,
2024-09-04 20:41:02,2024-09-04 21:14:55,IP Address,73.38.70.167,100,2033,True,2024-09-04 21:14:55,R_3waZYWJVpQKW5wk,,,,,42.3649,-71.0987,anonymous,EN,,9.09
2024-09-04 21:21:31,2024-09-04 21:39:53,IP Address,73.126.97.124,100,1102,True,2024-09-04 21:39:54,R_5hnm66wU28hmDut,,,,,42.3737,-71.1284,anonymous,EN,,9
2024-09-04 21:43:59,2024-09-04 21:46:53,IP Address,71.233.157.104,100,174,True,2024-09-04 21:46:54,R_7iQ28vaDhvm0L1e,,,,,42.3649,-71.0987,anonymous,EN,0.1,
2024-09-04 21:54:35,2024-09-04 21:57:48,IP Address,50.234.189.43,100,192,True,2024-09-04 21:57:48,R_52VKgVOsFGh7YQq,,,,,42.3737,-71.1284,anonymous,EN,,9.09
2024-09-04 21:36:15,2024-09-04 22:03:23,IP Address,172.56.193.54,100,1628,True,2024-09-04 22:03:24,R_6ezswcmPjBS7Wff,,,,,42.2903,-71.0798,anonymous,EN,0.53,
2024-09-04 22:22:05,2024-09-04 22:24:17,IP Address,73.38.6.238,100,132,True,2024-09-04 22:24:17,R_6wz5UqiNHTSnic0,,,,,42.3687,-71.0863,anonymous,EN,,9
2024-09-04 22:55:44,2024-09-04 23:04:36,IP Address,38.42.99.180,100,532,True,2024-09-04 23:04:37,R_5IcOxPFmO7FhbBQ,,,,,42.3649,-71.0987,anonymous,EN,,9
2024-09-04 23:04:11,2024-09-04 23:05:32,IP Address,38.42.207.103,100,81,True,2024-09-04 23:05:32,R_1eDIPUOn6SMh8zf,,,,,42.3649,-71.0987,anonymous,EN,0.79,
2024-09-04 22:49:09,2024-09-04 23:12:36,IP Address,50.234.189.44,100,1407,True,2024-09-04 23:12:37,R_6J0tQQz0goUrbjz,,,,,42.3737,-71.1284,anonymous,EN,0.09,
2024-09-05 00:36:05,2024-09-05 00:37:57,IP Address,172.225.174.46,100,111,True,2024-09-05 00:37:58,R_3DdYuhRdKPTBPk5,,,,,42.3562,-71.0631,anonymous,EN,,9
2024-09-05 04:31:36,2024-09-05 04:35:32,IP Address,50.234.189.46,100,235,True,2024-09-05 04:35:32,R_5OHl15AiOKla5dk,,,,,42.3737,-71.1284,anonymous,EN,,0.88
2024-09-05 06:39:16,2024-09-05 06:40:04,IP Address,65.112.8.53,100,48,True,2024-09-05 06:40:05,R_76ChQr4ETA3rGud,,,,,42.3737,-71.1284,anonymous,EN,,9
2024-09-05 10:05:21,2024-09-05 10:05:26,IP Address,65.112.8.49,100,5,True,2024-09-05 10:05:27,R_3UaA1JJWb86yADK,,,,,42.3737,-71.1284,anonymous,EN,,90
2024-09-05 10:05:34,2024-09-05 10:06:12,IP Address,65.112.8.49,100,38,True,2024-09-05 10:06:12,R_3ykN20hstEdCMgz,,,,,42.3737,-71.1284,anonymous,EN,0.09,
2024-09-05 10:14:28,2024-09-05 10:20:41,IP Address,65.112.8.31,100,373,True,2024-09-05 10:20:41,R_3nnAKNxAfmZgG6B,,,,,42.3737,-71.1284,anonymous,EN,,9
2024-09-05 10:34:47,2024-09-05 10:38:36,IP Address,65.112.8.49,100,229,True,2024-09-05 10:38:37,R_6IznNGRMeJZe3jf,,,,,42.3737,-71.1284,anonymous,EN,0.08,
2024-09-05 11:08:53,2024-09-05 11:09:11,IP Address,65.112.8.31,100,18,True,2024-09-05 11:09:12,R_70U0E4oh8RuJqGi,,,,,42.3737,-71.1284,anonymous,EN,0.09,
2024-09-05 11:09:16,2024-09-05 11:09:42,IP Address,65.112.8.31,100,25,True,2024-09-05 11:09:42,R_6xj5dm3KvjtEhi1,,,,,42.3737,-71.1284,anonymous,EN,,9
2024-09-05 16:40:49,2024-09-05 17:13:47,IP Address,97.177.63.117,100,1978,True,2024-09-05 17:13:47,R_5dysXVnxPWrn8nG,,,,,42.0774,-71.0446,anonymous,EN,0.09,
2024-09-07 11:59:24,2024-09-07 12:03:22,IP Address,65.112.8.17,100,238,True,2024-09-07 12:03:23,R_10wRMOhmyuIfYIj,,,,,42.3737,-71.1284,anonymous,EN,0.09,
2024-09-10 10:07:23,2024-09-10 10:07:29,IP Address,65.112.8.49,100,6,True,2024-09-10 10:07:29,R_5YstnaexApwBkVX,,,,,42.3737,-71.1284,anonymous,EN,,9
2024-09-17 09:50:47,2024-09-17 09:57:55,IP Address,71.232.16.243,100,427,True,2024-09-17 09:57:55,R_5gTHJEF8a6CoMGW,,,,,42.3737,-71.1284,anonymous,EN,,9.09
2024-10-05 19:43:41,2024-10-05 19:50:35,IP Address,65.112.8.20,100,414,True,2024-10-05 19:50:36,R_1KARecmNmNiTS3U,,,,,42.3737,-71.1284,anonymous,EN,,10
2024-10-05 19:51:56,2024-10-05 19:56:53,IP Address,65.112.8.20,100,296,True,2024-10-05 19:56:54,R_1PgKzfmsXjfNeF3,,,,,42.3737,-71.1284,anonymous,EN,0.1,
2024-10-05 19:56:59,2024-10-05 21:02:06,IP Address,38.42.99.180,100,3907,True,2024-10-05 21:02:07,R_334wGJUDVuCdo70,,,,,42.3649,-71.0987,anonymous,EN,,0.1
2025-09-02 09:28:49,2025-09-02 09:36:11,IP Address,66.181.188.160,100,441,True,2025-09-02 09:36:11,R_8Q48C8oMVhHtuft,,,,,47.9094,106.8819,anonymous,EN,0.09,
2025-09-02 11:54:10,2025-09-02 11:57:23,IP Address,65.112.8.59,100,193,True,2025-09-02 11:57:24,R_5eUIgmbfJSi1w41,,,,,42.3737,-71.1284,anonymous,EN,0.01,
2025-09-02 11:55:49,2025-09-02 12:01:23,IP Address,65.112.8.16,100,333,True,2025-09-02 12:01:23,R_1dRoZ1jkoYcLcCk,,,,,42.3737,-71.1284,anonymous,EN,,9
2025-09-02 11:59:35,2025-09-02 12:17:35,IP Address,79.95.86.99,100,1079,True,2025-09-02 12:17:35,R_8rMQ8ixoB6diFeS,,,,,47.2145,-1.5512,anonymous,EN,0.09,
2025-09-02 12:20:47,2025-09-02 12:25:58,IP Address,65.112.8.53,100,311,True,2025-09-02 12:25:58,R_3KZN7E6QqoS40ZJ,,,,,42.3737,-71.1284,anonymous,EN,,9.10
2025-09-02 12:30:05,2025-09-02 12:31:50,IP Address,65.112.8.59,100,105,True,2025-09-02 12:31:50,R_7qKx3l9D63HJIJc,,,,,42.3737,-71.1284,anonymous,EN,,9
2025-09-02 12:42:18,2025-09-02 12:43:13,IP Address,65.112.8.59,100,54,True,2025-09-02 12:43:14,R_7qr8CvPBkiw3FlI,,,,,42.3737,-71.1284,anonymous,EN,,9
